Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,,PHYSICAL,catalog,camiseta-acanalada-de-bajo-asimetrico-blanco,Camiseta acanalada de bajo asimétrico blanco,,BU0557,Tamaño,S,,,,,,,,,,,12,,,1,/tops,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU0558_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU0558_2.jpg https://github.com/uberboutique/ss/raw/main/tops/BU0558_3.jpg
,,,,,,,BU0558,Tamaño,M,,,,,,,,,,,12,,,3,,,,,,,,
,,PHYSICAL,catalog,camiseta-acanalada-de-bajo-asimetrico-naranja,Camiseta acanalada de bajo asimétrico naranja,,BU0559,Tamaño,M,,,,,,,,,,,12,,,1,/tops,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU0559_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU0559_2.jpg
,,,,,,,BU0559a,Tamaño,-,,,,,,,,,,,12,,,0,,,,,,,,
,,PHYSICAL,catalog,vestido-espalda-escotada,Vestido espalda escotada,,BU0572,Tamaño,M,,,,,,,,,,,35,30,Yes,2,"/vestidos, /ofertas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU0572_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU0572_2.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU0572_3.jpg
,,,,,,,BU0572a,Tamaño,-,,,,,,,,,,,35,30,Yes,0,,,,,,,,
,,PHYSICAL,catalog,vestido-orquidea-de-botones-y-tirantes-de-petalos,Vestido Orquídea de botones y tirantes de pétalos,,BU0590,Tamaño,S,,,,,,,,,,,28,,,1,"/vestidos, /ofertas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU0590_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU0590_2.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU0590_3.jpg
,,,,,,,BU0592,Tamaño,XS,,,,,,,,,,,28,,,2,,,,,,,,
,,PHYSICAL,catalog,pantalon-alto-de-bajo-elegante,Pantalón alto de bajo elegante,,BU0593,Tamaño,XS,,,,,,,,,,,32,,,1,"/partes-de-abajo, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0595_1.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0595_2.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0595_3.jpg
,,,,,,,BU0595,Tamaño,L,,,,,,,,,,,32,,,1,,,,,,,,
